GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
WHO_REGIONS,WPR,Western Pacific Region,2019,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,10666599,570029,5
WHO_REGIONS,WPR,Western Pacific Region,2019,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12076231,143909,1
WHO_REGIONS,WPR,Western Pacific Region,2019,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,10666599,528149,5
WHO_REGIONS,WPR,Western Pacific Region,2019,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12076231,134160,1
WHO_REGIONS,WPR,Western Pacific Region,2019,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,20759709,20078799,97
WHO_REGIONS,WPR,Western Pacific Region,2019,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,20954117,20231472,97
WHO_REGIONS,WPR,Western Pacific Region,2019,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,20954117,20009555,95
WHO_REGIONS,WPR,Western Pacific Region,2019,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21124052,17800950,84
WHO_REGIONS,WPR,Western Pacific Region,2019,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,20954117,19974277,95
WHO_REGIONS,WPR,Western Pacific Region,2019,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,20954117,5619451,27
WHO_REGIONS,WPR,Western Pacific Region,2019,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,18949345,17711253,93
WHO_REGIONS,WPR,Western Pacific Region,2019,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,20954117,20058627,96
WHO_REGIONS,WPR,Western Pacific Region,2019,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25350463,23522929,93
WHO_REGIONS,WPR,Western Pacific Region,2019,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4847353,4436699,92
WHO_REGIONS,WPR,Western Pacific Region,2019,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,20954117,3304410,16
WHO_REGIONS,WPR,Western Pacific Region,2019,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,20954117,20068679,96
WHO_REGIONS,WPR,Western Pacific Region,2019,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,10666599,865612,8
WHO_REGIONS,WPR,Western Pacific Region,2019,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12076231,154692,1
WHO_REGIONS,WPR,Western Pacific Region,2019,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,10666599,543396,5
WHO_REGIONS,WPR,Western Pacific Region,2019,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12076231,133854,1
WHO_REGIONS,WPR,Western Pacific Region,2019,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21049196,20101525,96
WHO_REGIONS,WPR,Western Pacific Region,2019,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,20954117,352085,2
WHO_REGIONS,WPR,Western Pacific Region,2018,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,10614463,517485,5
WHO_REGIONS,WPR,Western Pacific Region,2018,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12017440,125506,1
WHO_REGIONS,WPR,Western Pacific Region,2018,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,10614463,454354,4
WHO_REGIONS,WPR,Western Pacific Region,2018,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12017440,112217,1
WHO_REGIONS,WPR,Western Pacific Region,2018,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21684235,20998529,97
WHO_REGIONS,WPR,Western Pacific Region,2018,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21872199,20882324,95
WHO_REGIONS,WPR,Western Pacific Region,2018,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21872199,20717661,95
WHO_REGIONS,WPR,Western Pacific Region,2018,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,22055824,18250160,83
WHO_REGIONS,WPR,Western Pacific Region,2018,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21872199,19805754,91
WHO_REGIONS,WPR,Western Pacific Region,2018,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21872199,5610519,26
WHO_REGIONS,WPR,Western Pacific Region,2018,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,19775382,17379364,88
WHO_REGIONS,WPR,Western Pacific Region,2018,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21872199,20974452,96
WHO_REGIONS,WPR,Western Pacific Region,2018,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25085685,23293404,93
WHO_REGIONS,WPR,Western Pacific Region,2018,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4958004,4488414,91
WHO_REGIONS,WPR,Western Pacific Region,2018,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21872199,3191881,15
WHO_REGIONS,WPR,Western Pacific Region,2018,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21872199,20960409,96
WHO_REGIONS,WPR,Western Pacific Region,2018,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,10614463,679448,6
WHO_REGIONS,WPR,Western Pacific Region,2018,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12017440,148663,1
WHO_REGIONS,WPR,Western Pacific Region,2018,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,10614463,526412,5
WHO_REGIONS,WPR,Western Pacific Region,2018,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12017440,129682,1
WHO_REGIONS,WPR,Western Pacific Region,2018,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,22059761,21040772,95
WHO_REGIONS,WPR,Western Pacific Region,2018,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21872199,352444,2
WHO_REGIONS,WPR,Western Pacific Region,2017,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,10688305,370178,3
WHO_REGIONS,WPR,Western Pacific Region,2017,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12105780,124743,1
WHO_REGIONS,WPR,Western Pacific Region,2017,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,10688305,354506,3
WHO_REGIONS,WPR,Western Pacific Region,2017,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12105780,108599,1
WHO_REGIONS,WPR,Western Pacific Region,2017,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24862931,24198764,97
WHO_REGIONS,WPR,Western Pacific Region,2017,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912,24286562,97
WHO_REGIONS,WPR,Western Pacific Region,2017,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912,24106194,96
WHO_REGIONS,WPR,Western Pacific Region,2017,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25229853,21335552,85
WHO_REGIONS,WPR,Western Pacific Region,2017,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912,23156598,93
WHO_REGIONS,WPR,Western Pacific Region,2017,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912,6143761,25
WHO_REGIONS,WPR,Western Pacific Region,2017,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,22855285,19651469,86
WHO_REGIONS,WPR,Western Pacific Region,2017,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912,24044718,96
WHO_REGIONS,WPR,Western Pacific Region,2017,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25358333,23568234,93
WHO_REGIONS,WPR,Western Pacific Region,2017,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5174290,4691178,91
WHO_REGIONS,WPR,Western Pacific Region,2017,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912,3043926,12
WHO_REGIONS,WPR,Western Pacific Region,2017,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912,24044993,96
WHO_REGIONS,WPR,Western Pacific Region,2017,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,10688305,829798,8
WHO_REGIONS,WPR,Western Pacific Region,2017,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12105780,124743,1
WHO_REGIONS,WPR,Western Pacific Region,2017,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,10688305,525258,5
WHO_REGIONS,WPR,Western Pacific Region,2017,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12105780,108599,1
WHO_REGIONS,WPR,Western Pacific Region,2017,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25146564,24103339,96
WHO_REGIONS,WPR,Western Pacific Region,2017,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912,345737,1
WHO_REGIONS,WPR,Western Pacific Region,2016,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,10993503,380200,3
WHO_REGIONS,WPR,Western Pacific Region,2016,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12458885,120663,1
WHO_REGIONS,WPR,Western Pacific Region,2016,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,10993503,367095,3
WHO_REGIONS,WPR,Western Pacific Region,2016,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12458885,107420,1
WHO_REGIONS,WPR,Western Pacific Region,2016,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25141829,24503633,97
WHO_REGIONS,WPR,Western Pacific Region,2016,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022,24553422,97
WHO_REGIONS,WPR,Western Pacific Region,2016,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022,24418825,97
WHO_REGIONS,WPR,Western Pacific Region,2016,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25510265,21293085,83
WHO_REGIONS,WPR,Western Pacific Region,2016,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022,23461906,93
WHO_REGIONS,WPR,Western Pacific Region,2016,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022,6394165,25
WHO_REGIONS,WPR,Western Pacific Region,2016,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,23042580,1366817,6
WHO_REGIONS,WPR,Western Pacific Region,2016,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022,24305119,96
WHO_REGIONS,WPR,Western Pacific Region,2016,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25716784,23868877,93
WHO_REGIONS,WPR,Western Pacific Region,2016,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5309616,4804200,90
WHO_REGIONS,WPR,Western Pacific Region,2016,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022,3177281,13
WHO_REGIONS,WPR,Western Pacific Region,2016,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022,24332448,96
WHO_REGIONS,WPR,Western Pacific Region,2016,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,10993503,843533,8
WHO_REGIONS,WPR,Western Pacific Region,2016,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12458885,120663,1
WHO_REGIONS,WPR,Western Pacific Region,2016,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,10993503,575788,5
WHO_REGIONS,WPR,Western Pacific Region,2016,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12458885,107420,1
WHO_REGIONS,WPR,Western Pacific Region,2016,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25321057,24277120,96
WHO_REGIONS,WPR,Western Pacific Region,2016,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022,328251,1
WHO_REGIONS,WPR,Western Pacific Region,2015,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,11043484,484203,4
WHO_REGIONS,WPR,Western Pacific Region,2015,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12516414,116128,1
WHO_REGIONS,WPR,Western Pacific Region,2015,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,11043484,456870,4
WHO_REGIONS,WPR,Western Pacific Region,2015,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12516414,99958,1
WHO_REGIONS,WPR,Western Pacific Region,2015,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24574953,23692720,96
WHO_REGIONS,WPR,Western Pacific Region,2015,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987,23905051,97
WHO_REGIONS,WPR,Western Pacific Region,2015,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987,23637238,96
WHO_REGIONS,WPR,Western Pacific Region,2015,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24940513,20629028,83
WHO_REGIONS,WPR,Western Pacific Region,2015,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987,22636674,92
WHO_REGIONS,WPR,Western Pacific Region,2015,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987,6424193,26
WHO_REGIONS,WPR,Western Pacific Region,2015,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,22405425,69580,0
WHO_REGIONS,WPR,Western Pacific Region,2015,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987,23694250,96
WHO_REGIONS,WPR,Western Pacific Region,2015,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25935219,23881141,92
WHO_REGIONS,WPR,Western Pacific Region,2015,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5497269,4977005,91
WHO_REGIONS,WPR,Western Pacific Region,2015,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987,2660902,11
WHO_REGIONS,WPR,Western Pacific Region,2015,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987,23747332,96
WHO_REGIONS,WPR,Western Pacific Region,2015,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,11043484,634159,6
WHO_REGIONS,WPR,Western Pacific Region,2015,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12516414,116128,1
WHO_REGIONS,WPR,Western Pacific Region,2015,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,11043484,575277,5
WHO_REGIONS,WPR,Western Pacific Region,2015,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12516414,99958,1
WHO_REGIONS,WPR,Western Pacific Region,2015,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24593177,22811351,93
WHO_REGIONS,WPR,Western Pacific Region,2015,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987,328202,1
WHO_REGIONS,WPR,Western Pacific Region,2014,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,10919779,367426,3
WHO_REGIONS,WPR,Western Pacific Region,2014,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12359711,108309,1
WHO_REGIONS,WPR,Western Pacific Region,2014,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,10919779,348249,3
WHO_REGIONS,WPR,Western Pacific Region,2014,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12359711,90746,1
WHO_REGIONS,WPR,Western Pacific Region,2014,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25838195,25136062,97
WHO_REGIONS,WPR,Western Pacific Region,2014,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564,25185297,97
WHO_REGIONS,WPR,Western Pacific Region,2014,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564,24913272,96
WHO_REGIONS,WPR,Western Pacific Region,2014,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26195417,21081077,80
WHO_REGIONS,WPR,Western Pacific Region,2014,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564,23924813,92
WHO_REGIONS,WPR,Western Pacific Region,2014,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564,6495332,25
WHO_REGIONS,WPR,Western Pacific Region,2014,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564,24973005,96
WHO_REGIONS,WPR,Western Pacific Region,2014,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25672804,23585463,92
WHO_REGIONS,WPR,Western Pacific Region,2014,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5502133,4849506,88
WHO_REGIONS,WPR,Western Pacific Region,2014,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564,2301501,9
WHO_REGIONS,WPR,Western Pacific Region,2014,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564,24989601,96
WHO_REGIONS,WPR,Western Pacific Region,2014,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,10919779,363277,3
WHO_REGIONS,WPR,Western Pacific Region,2014,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12359711,108309,1
WHO_REGIONS,WPR,Western Pacific Region,2014,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,10919779,349482,3
WHO_REGIONS,WPR,Western Pacific Region,2014,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12359711,90746,1
WHO_REGIONS,WPR,Western Pacific Region,2014,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564,22989281,89
WHO_REGIONS,WPR,Western Pacific Region,2014,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564,296153,1
WHO_REGIONS,WPR,Western Pacific Region,2013,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,11119162,358269,3
WHO_REGIONS,WPR,Western Pacific Region,2013,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12559436,0,0
WHO_REGIONS,WPR,Western Pacific Region,2013,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,11119162,333622,3
WHO_REGIONS,WPR,Western Pacific Region,2013,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12559436,0,0
WHO_REGIONS,WPR,Western Pacific Region,2013,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25367378,24760252,98
WHO_REGIONS,WPR,Western Pacific Region,2013,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205,24592880,97
WHO_REGIONS,WPR,Western Pacific Region,2013,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205,23986182,94
WHO_REGIONS,WPR,Western Pacific Region,2013,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25733013,20785986,81
WHO_REGIONS,WPR,Western Pacific Region,2013,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205,22974151,90
WHO_REGIONS,WPR,Western Pacific Region,2013,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205,5624776,22
WHO_REGIONS,WPR,Western Pacific Region,2013,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205,24539304,96
WHO_REGIONS,WPR,Western Pacific Region,2013,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24971389,22721407,91
WHO_REGIONS,WPR,Western Pacific Region,2013,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5476481,4636035,85
WHO_REGIONS,WPR,Western Pacific Region,2013,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205,1381590,5
WHO_REGIONS,WPR,Western Pacific Region,2013,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205,24507511,96
WHO_REGIONS,WPR,Western Pacific Region,2013,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,11119162,460873,4
WHO_REGIONS,WPR,Western Pacific Region,2013,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12559436,0,0
WHO_REGIONS,WPR,Western Pacific Region,2013,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,11119162,425985,4
WHO_REGIONS,WPR,Western Pacific Region,2013,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12559436,0,0
WHO_REGIONS,WPR,Western Pacific Region,2013,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205,22255330,87
WHO_REGIONS,WPR,Western Pacific Region,2013,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205,963668,4
WHO_REGIONS,WPR,Western Pacific Region,2012,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,11416911,244670,2
WHO_REGIONS,WPR,Western Pacific Region,2012,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12863437,0,0
WHO_REGIONS,WPR,Western Pacific Region,2012,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,11416911,99671,1
WHO_REGIONS,WPR,Western Pacific Region,2012,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12863437,0,0
WHO_REGIONS,WPR,Western Pacific Region,2012,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26346350,25876586,98
WHO_REGIONS,WPR,Western Pacific Region,2012,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214,25906947,98
WHO_REGIONS,WPR,Western Pacific Region,2012,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214,25653056,97
WHO_REGIONS,WPR,Western Pacific Region,2012,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26715804,21367486,80
WHO_REGIONS,WPR,Western Pacific Region,2012,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214,24652755,93
WHO_REGIONS,WPR,Western Pacific Region,2012,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214,6304761,24
WHO_REGIONS,WPR,Western Pacific Region,2012,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214,25494126,96
WHO_REGIONS,WPR,Western Pacific Region,2012,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25021149,22394138,90
WHO_REGIONS,WPR,Western Pacific Region,2012,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5468237,4520954,83
WHO_REGIONS,WPR,Western Pacific Region,2012,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214,1377909,5
WHO_REGIONS,WPR,Western Pacific Region,2012,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214,25664507,97
