GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
WHO_REGIONS,SEAR,South-East Asia Region,2022,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,30940768.0,93.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,30940768.0,93.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34103782.0,19330316.0,57.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,30486704.0,91.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,29895551.0,89.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,IPV2,"Inactivated polio-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,44473.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,31448114.0,94.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33607768.0,29274797.0,87.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,34103782.0,31452925.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,19606348.0,59.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,30626578.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,17624027.0,831549.0,5.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,19060781.0,5311.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,17624027.0,475361.0,3.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,19060781.0,4402.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,31448114.0,94.0
WHO_REGIONS,SEAR,South-East Asia Region,2022,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33415162.0,22436353.0,67.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,17522128.0,325078.0,2.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,19000803.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,17522128.0,226007.0,1.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,19000803.0,0.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33973574.0,30623629.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,30787912.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,30069345.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,30069345.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33973574.0,19263781.0,57.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,29619123.0,89.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,29354384.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,IPV2,"Inactivated polio-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,2372849.0,7.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,30460620.0,91.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33250294.0,28905201.0,87.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,33973574.0,31328269.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,24650264.0,74.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,29708704.0,89.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,17522128.0,2743550.0,16.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,19000803.0,5463.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,17522128.0,1417266.0,8.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,19000803.0,5258.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,30460620.0,91.0
WHO_REGIONS,SEAR,South-East Asia Region,2023,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33317306.0,22494661.0,68.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,17496565.0,784001.0,4.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,19019066.0,6031.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,17496565.0,605494.0,3.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,19019066.0,5895.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33872698.0,31002098.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,31290615.0,94.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,30470630.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,30470630.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33872698.0,19689045.0,58.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,30022390.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,30290014.0,91.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,IPV2,"Inactivated polio-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,24874220.0,75.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,31434964.0,95.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33169352.0,29908156.0,90.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,33872698.0,31210213.0,92.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,29159643.0,88.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,30312211.0,91.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,17496565.0,4003388.0,23.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,19019066.0,5692.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,17496565.0,3830401.0,22.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,19019066.0,5556.0,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,31434964.0,95.0
WHO_REGIONS,SEAR,South-East Asia Region,2024,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33238489.0,25594687.0,77.0
WHO_REGIONS,WPR,Western Pacific Region,1980,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28738773.0,1560137.0,5.0
WHO_REGIONS,WPR,Western Pacific Region,1980,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588.0,3238448.0,12.0
WHO_REGIONS,WPR,Western Pacific Region,1980,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588.0,2273387.0,8.0
WHO_REGIONS,WPR,Western Pacific Region,1980,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588.0,1209026.0,4.0
WHO_REGIONS,WPR,Western Pacific Region,1980,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4494513.0,276306.0,6.0
WHO_REGIONS,WPR,Western Pacific Region,1980,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588.0,1296613.0,5.0
WHO_REGIONS,WPR,Western Pacific Region,1980,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588.0,40245.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,1981,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29627122.0,3355771.0,11.0
WHO_REGIONS,WPR,Western Pacific Region,1981,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239.0,4219451.0,15.0
WHO_REGIONS,WPR,Western Pacific Region,1981,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239.0,3168717.0,11.0
WHO_REGIONS,WPR,Western Pacific Region,1981,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239.0,1169121.0,4.0
WHO_REGIONS,WPR,Western Pacific Region,1981,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4593115.0,374148.0,8.0
WHO_REGIONS,WPR,Western Pacific Region,1981,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239.0,1887029.0,7.0
WHO_REGIONS,WPR,Western Pacific Region,1981,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239.0,38802.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,1982,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,31579877.0,3652480.0,12.0
WHO_REGIONS,WPR,Western Pacific Region,1982,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615.0,4296603.0,14.0
WHO_REGIONS,WPR,Western Pacific Region,1982,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615.0,3310698.0,11.0
WHO_REGIONS,WPR,Western Pacific Region,1982,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615.0,1300747.0,4.0
WHO_REGIONS,WPR,Western Pacific Region,1982,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4735221.0,447176.0,9.0
WHO_REGIONS,WPR,Western Pacific Region,1982,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615.0,22293783.0,73.0
WHO_REGIONS,WPR,Western Pacific Region,1982,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615.0,79096.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,1983,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28968954.0,11107563.0,38.0
WHO_REGIONS,WPR,Western Pacific Region,1983,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808.0,21405020.0,76.0
WHO_REGIONS,WPR,Western Pacific Region,1983,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808.0,15518879.0,55.0
WHO_REGIONS,WPR,Western Pacific Region,1983,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808.0,18466449.0,65.0
WHO_REGIONS,WPR,Western Pacific Region,1983,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4885881.0,592260.0,12.0
WHO_REGIONS,WPR,Western Pacific Region,1983,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808.0,20666572.0,73.0
WHO_REGIONS,WPR,Western Pacific Region,1983,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808.0,454861.0,2.0
WHO_REGIONS,WPR,Western Pacific Region,1984,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30210561.0,18159491.0,60.0
WHO_REGIONS,WPR,Western Pacific Region,1984,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906.0,24771344.0,84.0
WHO_REGIONS,WPR,Western Pacific Region,1984,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906.0,19684562.0,67.0
WHO_REGIONS,WPR,Western Pacific Region,1984,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906.0,21447182.0,73.0
WHO_REGIONS,WPR,Western Pacific Region,1984,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4996632.0,565182.0,11.0
WHO_REGIONS,WPR,Western Pacific Region,1984,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906.0,22400373.0,76.0
WHO_REGIONS,WPR,Western Pacific Region,1984,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906.0,629899.0,2.0
WHO_REGIONS,WPR,Western Pacific Region,1985,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,31381224.0,20210878.0,64.0
WHO_REGIONS,WPR,Western Pacific Region,1985,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952.0,27114382.0,89.0
WHO_REGIONS,WPR,Western Pacific Region,1985,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952.0,22457095.0,73.0
WHO_REGIONS,WPR,Western Pacific Region,1985,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,1985,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952.0,23907734.0,78.0
WHO_REGIONS,WPR,Western Pacific Region,1985,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5035014.0,876538.0,17.0
WHO_REGIONS,WPR,Western Pacific Region,1985,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952.0,25164141.0,82.0
WHO_REGIONS,WPR,Western Pacific Region,1985,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952.0,804813.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,1986,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33205870.0,23261771.0,70.0
WHO_REGIONS,WPR,Western Pacific Region,1986,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121.0,28949514.0,89.0
WHO_REGIONS,WPR,Western Pacific Region,1986,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121.0,24103177.0,74.0
WHO_REGIONS,WPR,Western Pacific Region,1986,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,1986,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121.0,19766443.0,61.0
WHO_REGIONS,WPR,Western Pacific Region,1986,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5029423.0,968161.0,19.0
WHO_REGIONS,WPR,Western Pacific Region,1986,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121.0,21830254.0,67.0
WHO_REGIONS,WPR,Western Pacific Region,1986,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121.0,787484.0,2.0
WHO_REGIONS,WPR,Western Pacific Region,1987,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34679402.0,28741507.0,83.0
WHO_REGIONS,WPR,Western Pacific Region,1987,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222.0,30178066.0,89.0
WHO_REGIONS,WPR,Western Pacific Region,1987,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222.0,24623806.0,73.0
WHO_REGIONS,WPR,Western Pacific Region,1987,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,1987,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222.0,24827366.0,73.0
WHO_REGIONS,WPR,Western Pacific Region,1987,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5029719.0,1187250.0,24.0
WHO_REGIONS,WPR,Western Pacific Region,1987,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222.0,25795116.0,76.0
WHO_REGIONS,WPR,Western Pacific Region,1987,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222.0,741487.0,2.0
WHO_REGIONS,WPR,Western Pacific Region,1988,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33600346.0,31786003.0,95.0
WHO_REGIONS,WPR,Western Pacific Region,1988,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719.0,31353484.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,1988,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719.0,29520708.0,90.0
WHO_REGIONS,WPR,Western Pacific Region,1988,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,1988,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719.0,29100570.0,89.0
WHO_REGIONS,WPR,Western Pacific Region,1988,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5092694.0,1496883.0,29.0
WHO_REGIONS,WPR,Western Pacific Region,1988,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719.0,29808728.0,91.0
WHO_REGIONS,WPR,Western Pacific Region,1988,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719.0,695304.0,2.0
WHO_REGIONS,WPR,Western Pacific Region,1989,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34402311.0,32957752.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,1989,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659.0,32532010.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,1989,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659.0,31052060.0,92.0
WHO_REGIONS,WPR,Western Pacific Region,1989,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659.0,311323.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,1989,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659.0,30535829.0,91.0
WHO_REGIONS,WPR,Western Pacific Region,1989,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5163511.0,1983930.0,38.0
WHO_REGIONS,WPR,Western Pacific Region,1989,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659.0,31047167.0,92.0
WHO_REGIONS,WPR,Western Pacific Region,1989,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659.0,1815950.0,5.0
WHO_REGIONS,WPR,Western Pacific Region,1990,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35329776.0,34067113.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,1990,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360.0,33433392.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,1990,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360.0,32459701.0,94.0
WHO_REGIONS,WPR,Western Pacific Region,1990,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360.0,476017.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,1990,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,1990,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360.0,32490277.0,94.0
WHO_REGIONS,WPR,Western Pacific Region,1990,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5249436.0,2261192.0,43.0
WHO_REGIONS,WPR,Western Pacific Region,1990,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360.0,32685933.0,95.0
WHO_REGIONS,WPR,Western Pacific Region,1990,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360.0,1815548.0,5.0
WHO_REGIONS,WPR,Western Pacific Region,1991,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30027186.0,28555324.0,95.0
WHO_REGIONS,WPR,Western Pacific Region,1991,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571.0,28208511.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,1991,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571.0,26925891.0,92.0
WHO_REGIONS,WPR,Western Pacific Region,1991,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571.0,519550.0,2.0
WHO_REGIONS,WPR,Western Pacific Region,1991,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,1991,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571.0,26163510.0,89.0
